Series ID,Year,Period,Label,Value
JTS000000000000000QUL,2009,M02,2009 Feb,1952
JTS000000000000000QUL,2009,M03,2009 Mar,1834
JTS000000000000000QUL,2009,M04,2009 Apr,1712
JTS000000000000000QUL,2009,M05,2009 May,1683
JTS000000000000000QUL,2009,M06,2009 Jun,1685
JTS000000000000000QUL,2009,M07,2009 Jul,1685
JTS000000000000000QUL,2009,M08,2009 Aug,1555
JTS000000000000000QUL,2009,M09,2009 Sep,1627
JTS000000000000000QUL,2009,M10,2009 Oct,1660
JTS000000000000000QUL,2009,M11,2009 Nov,1810
JTS000000000000000QUL,2009,M12,2009 Dec,1766
JTS000000000000000QUL,2010,M01,2010 Jan,1742
JTS000000000000000QUL,2010,M02,2010 Feb,1844
JTS000000000000000QUL,2010,M03,2010 Mar,1856
JTS000000000000000QUL,2010,M04,2010 Apr,1897
JTS000000000000000QUL,2010,M05,2010 May,1813
JTS000000000000000QUL,2010,M06,2010 Jun,1911
JTS000000000000000QUL,2010,M07,2010 Jul,1785
JTS000000000000000QUL,2010,M08,2010 Aug,1842
JTS000000000000000QUL,2010,M09,2010 Sep,1895
JTS000000000000000QUL,2010,M10,2010 Oct,1846
JTS000000000000000QUL,2010,M11,2010 Nov,1887
JTS000000000000000QUL,2010,M12,2010 Dec,1977
JTS000000000000000QUL,2011,M01,2011 Jan,1832
JTS000000000000000QUL,2011,M02,2011 Feb,1958
JTS000000000000000QUL,2011,M03,2011 Mar,2033
JTS000000000000000QUL,2011,M04,2011 Apr,1882
JTS000000000000000QUL,2011,M05,2011 May,1965
JTS000000000000000QUL,2011,M06,2011 Jun,1923
JTS000000000000000QUL,2011,M07,2011 Jul,1986
JTS000000000000000QUL,2011,M08,2011 Aug,2031
JTS000000000000000QUL,2011,M09,2011 Sep,2041
JTS000000000000000QUL,2011,M10,2011 Oct,1997
JTS000000000000000QUL,2011,M11,2011 Nov,2039
JTS000000000000000QUL,2011,M12,2011 Dec,1981
JTS000000000000000QUL,2012,M01,2012 Jan,2030
JTS000000000000000QUL,2012,M02,2012 Feb,2130
JTS000000000000000QUL,2012,M03,2012 Mar,2167
JTS000000000000000QUL,2012,M04,2012 Apr,2134
JTS000000000000000QUL,2012,M05,2012 May,2138
JTS000000000000000QUL,2012,M06,2012 Jun,2152
JTS000000000000000QUL,2012,M07,2012 Jul,2072
JTS000000000000000QUL,2012,M08,2012 Aug,2069
JTS000000000000000QUL,2012,M09,2012 Sep,1950
JTS000000000000000QUL,2012,M10,2012 Oct,2035
JTS000000000000000QUL,2012,M11,2012 Nov,2078
JTS000000000000000QUL,2012,M12,2012 Dec,2051
JTS000000000000000QUL,2013,M01,2013 Jan,2280
JTS000000000000000QUL,2013,M02,2013 Feb,2298
JTS000000000000000QUL,2013,M03,2013 Mar,2124
JTS000000000000000QUL,2013,M04,2013 Apr,2296
JTS000000000000000QUL,2013,M05,2013 May,2234
JTS000000000000000QUL,2013,M06,2013 Jun,2203
JTS000000000000000QUL,2013,M07,2013 Jul,2363
JTS000000000000000QUL,2013,M08,2013 Aug,2316
JTS000000000000000QUL,2013,M09,2013 Sep,2302
JTS000000000000000QUL,2013,M10,2013 Oct,2372
JTS000000000000000QUL,2013,M11,2013 Nov,2391
JTS000000000000000QUL,2013,M12,2013 Dec,2287
JTS000000000000000QUL,2014,M01,2014 Jan,2311
JTS000000000000000QUL,2014,M02,2014 Feb,2411
JTS000000000000000QUL,2014,M03,2014 Mar,2449
JTS000000000000000QUL,2014,M04,2014 Apr,2474
JTS000000000000000QUL,2014,M05,2014 May,2483
JTS000000000000000QUL,2014,M06,2014 Jun,2507
JTS000000000000000QUL,2014,M07,2014 Jul,2633
JTS000000000000000QUL,2014,M08,2014 Aug,2549
JTS000000000000000QUL,2014,M09,2014 Sep,2732
JTS000000000000000QUL,2014,M10,2014 Oct,2718
JTS000000000000000QUL,2014,M11,2014 Nov,2600
JTS000000000000000QUL,2014,M12,2014 Dec,2552
JTS000000000000000QUL,2015,M01,2015 Jan,2764
JTS000000000000000QUL,2015,M02,2015 Feb,2741
JTS000000000000000QUL,2015,M03,2015 Mar,2754
JTS000000000000000QUL,2015,M04,2015 Apr,2705
JTS000000000000000QUL,2015,M05,2015 May,2743
JTS000000000000000QUL,2015,M06,2015 Jun,2756
JTS000000000000000QUL,2015,M07,2015 Jul,2764
JTS000000000000000QUL,2015,M08,2015 Aug,2879
JTS000000000000000QUL,2015,M09,2015 Sep,2778
JTS000000000000000QUL,2015,M10,2015 Oct,2810
JTS000000000000000QUL,2015,M11,2015 Nov,2897
JTS000000000000000QUL,2015,M12,2015 Dec,3056
JTS000000000000000QUL,2016,M01,2016 Jan,2875
JTS000000000000000QUL,2016,M02,2016 Feb,2994
JTS000000000000000QUL,2016,M03,2016 Mar,2917
JTS000000000000000QUL,2016,M04,2016 Apr,2955
JTS000000000000000QUL,2016,M05,2016 May,3009
JTS000000000000000QUL,2016,M06,2016 Jun,3018
JTS000000000000000QUL,2016,M07,2016 Jul,2967
JTS000000000000000QUL,2016,M08,2016 Aug,2998
JTS000000000000000QUL,2016,M09,2016 Sep,3047
JTS000000000000000QUL,2016,M10,2016 Oct,3074
JTS000000000000000QUL,2016,M11,2016 Nov,3026
JTS000000000000000QUL,2016,M12,2016 Dec,2989
JTS000000000000000QUL,2017,M01,2017 Jan,3188
JTS000000000000000QUL,2017,M02,2017 Feb,3089
JTS000000000000000QUL,2017,M03,2017 Mar,3150
JTS000000000000000QUL,2017,M04,2017 Apr,3028
JTS000000000000000QUL,2017,M05,2017 May,3111
JTS000000000000000QUL,2017,M06,2017 Jun,3154
JTS000000000000000QUL,2017,M07,2017 Jul,3097
JTS000000000000000QUL,2017,M08,2017 Aug,3103
JTS000000000000000QUL,2017,M09,2017 Sep,3190
JTS000000000000000QUL,2017,M10,2017 Oct,3219
JTS000000000000000QUL,2017,M11,2017 Nov,3186
JTS000000000000000QUL,2017,M12,2017 Dec,3222
JTS000000000000000QUL,2018,M01,2018 Jan,3060
JTS000000000000000QUL,2018,M02,2018 Feb,3195
JTS000000000000000QUL,2018,M03,2018 Mar,3309
JTS000000000000000QUL,2018,M04,2018 Apr,3364
JTS000000000000000QUL,2018,M05,2018 May,3384
JTS000000000000000QUL,2018,M06,2018 Jun,3381
JTS000000000000000QUL,2018,M07,2018 Jul,3437
JTS000000000000000QUL,2018,M08,2018 Aug,3431
JTS000000000000000QUL,2018,M09,2018 Sep,3414
JTS000000000000000QUL,2018,M10,2018 Oct,3487
JTS000000000000000QUL,2018,M11,2018 Nov,3502
JTS000000000000000QUL,2018,M12,2018 Dec,3407
JTS000000000000000QUL,2019,M01,2019 Jan,3545
JTS000000000000000QUL,2019,M02,2019 Feb,3558
JTS000000000000000QUL,2019,M03,2019 Mar,3527
JTS000000000000000QUL,2019,M04,2019 Apr,3491
JTS000000000000000QUL,2019,M05,2019 May,3468
JTS000000000000000QUL,2019,M06,2019 Jun,3486
JTS000000000000000QUL,2019,M07,2019 Jul,3624
JTS000000000000000QUL,2019,M08,2019 Aug,3557
JTS000000000000000QUL,2019,M09,2019 Sep,3452
JTS000000000000000QUL,2019,M10,2019 Oct,3453
JTS000000000000000QUL,2019,M11,2019 Nov,3530
JTS000000000000000QUL,2019,M12,2019 Dec,3516
JTS000000000000000QUL,2020,M01,2020 Jan,3578
JTS000000000000000QUL,2020,M02,2020 Feb,3445
JTS000000000000000QUL,2020,M03,2020 Mar,2951
JTS000000000000000QUL,2020,M04,2020 Apr,2038
JTS000000000000000QUL,2020,M05,2020 May,2244
JTS000000000000000QUL,2020,M06,2020 Jun,2580
JTS000000000000000QUL,2020,M07,2020 Jul,2973
JTS000000000000000QUL,2020,M08,2020 Aug,2901
JTS000000000000000QUL,2020,M09,2020 Sep,3158
JTS000000000000000QUL,2020,M10,2020 Oct,3297
JTS000000000000000QUL,2020,M11,2020 Nov,3258
JTS000000000000000QUL,2020,M12,2020 Dec,3368
JTS000000000000000QUL,2021,M01,2021 Jan,3311
JTS000000000000000QUL,2021,M02,2021 Feb,3439
JTS000000000000000QUL,2021,M03,2021 Mar,3695
JTS000000000000000QUL,2021,M04,2021 Apr,4015
JTS000000000000000QUL,2021,M05,2021 May,3838
JTS000000000000000QUL,2021,M06,2021 Jun,4035
JTS000000000000000QUL,2021,M07,2021 Jul,4088
JTS000000000000000QUL,2021,M08,2021 Aug,4126
JTS000000000000000QUL,2021,M09,2021 Sep,4253
JTS000000000000000QUL,2021,M10,2021 Oct,4132
JTS000000000000000QUL,2021,M11,2021 Nov,4510
JTS000000000000000QUL,2021,M12,2021 Dec,4403
JTS000000000000000QUL,2022,M01,2022 Jan,4258
JTS000000000000000QUL,2022,M02,2022 Feb,4384
JTS000000000000000QUL,2022,M03,2022 Mar,4449
JTS000000000000000QUL,2022,M04,2022 Apr,4424
