Series ID,Year,Period,Label,Value
JTS000000000000000TSL,2005,M01,2005 Jan,5045
JTS000000000000000TSL,2005,M02,2005 Feb,5075
JTS000000000000000TSL,2005,M03,2005 Mar,5238
JTS000000000000000TSL,2005,M04,2005 Apr,4998
JTS000000000000000TSL,2005,M05,2005 May,5110
JTS000000000000000TSL,2005,M06,2005 Jun,5095
JTS000000000000000TSL,2005,M07,2005 Jul,4946
JTS000000000000000TSL,2005,M08,2005 Aug,5210
JTS000000000000000TSL,2005,M09,2005 Sep,5404
JTS000000000000000TSL,2005,M10,2005 Oct,5047
JTS000000000000000TSL,2005,M11,2005 Nov,5005
JTS000000000000000TSL,2005,M12,2005 Dec,5170
JTS000000000000000TSL,2006,M01,2006 Jan,5060
JTS000000000000000TSL,2006,M02,2006 Feb,5232
JTS000000000000000TSL,2006,M03,2006 Mar,5242
JTS000000000000000TSL,2006,M04,2006 Apr,5055
JTS000000000000000TSL,2006,M05,2006 May,5428
JTS000000000000000TSL,2006,M06,2006 Jun,5271
JTS000000000000000TSL,2006,M07,2006 Jul,5336
JTS000000000000000TSL,2006,M08,2006 Aug,5199
JTS000000000000000TSL,2006,M09,2006 Sep,5100
JTS000000000000000TSL,2006,M10,2006 Oct,5290
JTS000000000000000TSL,2006,M11,2006 Nov,5349
JTS000000000000000TSL,2006,M12,2006 Dec,5138
JTS000000000000000TSL,2007,M01,2007 Jan,5263
JTS000000000000000TSL,2007,M02,2007 Feb,5152
JTS000000000000000TSL,2007,M03,2007 Mar,5236
JTS000000000000000TSL,2007,M04,2007 Apr,5278
JTS000000000000000TSL,2007,M05,2007 May,5303
JTS000000000000000TSL,2007,M06,2007 Jun,5108
JTS000000000000000TSL,2007,M07,2007 Jul,5225
JTS000000000000000TSL,2007,M08,2007 Aug,5382
JTS000000000000000TSL,2007,M09,2007 Sep,5197
JTS000000000000000TSL,2007,M10,2007 Oct,5252
JTS000000000000000TSL,2007,M11,2007 Nov,5118
JTS000000000000000TSL,2007,M12,2007 Dec,5045
JTS000000000000000TSL,2008,M01,2008 Jan,5149
JTS000000000000000TSL,2008,M02,2008 Feb,5219
JTS000000000000000TSL,2008,M03,2008 Mar,4940
JTS000000000000000TSL,2008,M04,2008 Apr,5167
JTS000000000000000TSL,2008,M05,2008 May,4852
JTS000000000000000TSL,2008,M06,2008 Jun,5061
JTS000000000000000TSL,2008,M07,2008 Jul,4845
JTS000000000000000TSL,2008,M08,2008 Aug,5006
JTS000000000000000TSL,2008,M09,2008 Sep,4902
JTS000000000000000TSL,2008,M10,2008 Oct,4965
JTS000000000000000TSL,2008,M11,2008 Nov,4819
JTS000000000000000TSL,2008,M12,2008 Dec,4875
JTS000000000000000TSL,2009,M01,2009 Jan,4865
JTS000000000000000TSL,2009,M02,2009 Feb,4852
JTS000000000000000TSL,2009,M03,2009 Mar,4720
JTS000000000000000TSL,2009,M04,2009 Apr,4690
JTS000000000000000TSL,2009,M05,2009 May,4192
JTS000000000000000TSL,2009,M06,2009 Jun,4234
JTS000000000000000TSL,2009,M07,2009 Jul,4235
JTS000000000000000TSL,2009,M08,2009 Aug,3985
JTS000000000000000TSL,2009,M09,2009 Sep,4126
JTS000000000000000TSL,2009,M10,2009 Oct,3996
JTS000000000000000TSL,2009,M11,2009 Nov,4002
JTS000000000000000TSL,2009,M12,2009 Dec,4099
JTS000000000000000TSL,2010,M01,2010 Jan,3940
JTS000000000000000TSL,2010,M02,2010 Feb,4011
JTS000000000000000TSL,2010,M03,2010 Mar,4089
JTS000000000000000TSL,2010,M04,2010 Apr,3945
JTS000000000000000TSL,2010,M05,2010 May,3924
JTS000000000000000TSL,2010,M06,2010 Jun,4311
JTS000000000000000TSL,2010,M07,2010 Jul,4269
JTS000000000000000TSL,2010,M08,2010 Aug,4054
JTS000000000000000TSL,2010,M09,2010 Sep,4045
JTS000000000000000TSL,2010,M10,2010 Oct,3884
JTS000000000000000TSL,2010,M11,2010 Nov,4067
JTS000000000000000TSL,2010,M12,2010 Dec,4142
JTS000000000000000TSL,2011,M01,2011 Jan,4001
JTS000000000000000TSL,2011,M02,2011 Feb,4037
JTS000000000000000TSL,2011,M03,2011 Mar,4142
JTS000000000000000TSL,2011,M04,2011 Apr,3991
JTS000000000000000TSL,2011,M05,2011 May,4189
JTS000000000000000TSL,2011,M06,2011 Jun,4173
JTS000000000000000TSL,2011,M07,2011 Jul,4153
JTS000000000000000TSL,2011,M08,2011 Aug,4173
JTS000000000000000TSL,2011,M09,2011 Sep,4208
JTS000000000000000TSL,2011,M10,2011 Oct,4150
JTS000000000000000TSL,2011,M11,2011 Nov,4267
JTS000000000000000TSL,2011,M12,2011 Dec,4084
JTS000000000000000TSL,2012,M01,2012 Jan,4158
JTS000000000000000TSL,2012,M02,2012 Feb,4349
JTS000000000000000TSL,2012,M03,2012 Mar,4277
JTS000000000000000TSL,2012,M04,2012 Apr,4333
JTS000000000000000TSL,2012,M05,2012 May,4437
JTS000000000000000TSL,2012,M06,2012 Jun,4382
JTS000000000000000TSL,2012,M07,2012 Jul,4151
JTS000000000000000TSL,2012,M08,2012 Aug,4318
JTS000000000000000TSL,2012,M09,2012 Sep,4092
JTS000000000000000TSL,2012,M10,2012 Oct,4261
JTS000000000000000TSL,2012,M11,2012 Nov,4347
JTS000000000000000TSL,2012,M12,2012 Dec,4118
JTS000000000000000TSL,2013,M01,2013 Jan,4347
JTS000000000000000TSL,2013,M02,2013 Feb,4293
JTS000000000000000TSL,2013,M03,2013 Mar,4241
JTS000000000000000TSL,2013,M04,2013 Apr,4422
JTS000000000000000TSL,2013,M05,2013 May,4442
JTS000000000000000TSL,2013,M06,2013 Jun,4307
JTS000000000000000TSL,2013,M07,2013 Jul,4421
JTS000000000000000TSL,2013,M08,2013 Aug,4493
JTS000000000000000TSL,2013,M09,2013 Sep,4519
JTS000000000000000TSL,2013,M10,2013 Oct,4350
JTS000000000000000TSL,2013,M11,2013 Nov,4367
JTS000000000000000TSL,2013,M12,2013 Dec,4392
JTS000000000000000TSL,2014,M01,2014 Jan,4435
JTS000000000000000TSL,2014,M02,2014 Feb,4549
JTS000000000000000TSL,2014,M03,2014 Mar,4518
JTS000000000000000TSL,2014,M04,2014 Apr,4597
JTS000000000000000TSL,2014,M05,2014 May,4572
JTS000000000000000TSL,2014,M06,2014 Jun,4612
JTS000000000000000TSL,2014,M07,2014 Jul,4748
JTS000000000000000TSL,2014,M08,2014 Aug,4623
JTS000000000000000TSL,2014,M09,2014 Sep,4855
JTS000000000000000TSL,2014,M10,2014 Oct,4937
JTS000000000000000TSL,2014,M11,2014 Nov,4682
JTS000000000000000TSL,2014,M12,2014 Dec,4827
JTS000000000000000TSL,2015,M01,2015 Jan,4886
JTS000000000000000TSL,2015,M02,2015 Feb,4869
JTS000000000000000TSL,2015,M03,2015 Mar,5102
JTS000000000000000TSL,2015,M04,2015 Apr,4944
JTS000000000000000TSL,2015,M05,2015 May,4825
JTS000000000000000TSL,2015,M06,2015 Jun,4978
JTS000000000000000TSL,2015,M07,2015 Jul,4848
JTS000000000000000TSL,2015,M08,2015 Aug,5032
JTS000000000000000TSL,2015,M09,2015 Sep,5110
JTS000000000000000TSL,2015,M10,2015 Oct,5032
JTS000000000000000TSL,2015,M11,2015 Nov,5089
JTS000000000000000TSL,2015,M12,2015 Dec,5225
JTS000000000000000TSL,2016,M01,2016 Jan,5099
JTS000000000000000TSL,2016,M02,2016 Feb,5265
JTS000000000000000TSL,2016,M03,2016 Mar,5133
JTS000000000000000TSL,2016,M04,2016 Apr,5110
JTS000000000000000TSL,2016,M05,2016 May,5176
JTS000000000000000TSL,2016,M06,2016 Jun,5118
JTS000000000000000TSL,2016,M07,2016 Jul,5065
JTS000000000000000TSL,2016,M08,2016 Aug,5204
JTS000000000000000TSL,2016,M09,2016 Sep,4985
JTS000000000000000TSL,2016,M10,2016 Oct,5125
JTS000000000000000TSL,2016,M11,2016 Nov,5139
JTS000000000000000TSL,2016,M12,2016 Dec,5071
JTS000000000000000TSL,2017,M01,2017 Jan,5291
JTS000000000000000TSL,2017,M02,2017 Feb,5170
JTS000000000000000TSL,2017,M03,2017 Mar,5271
JTS000000000000000TSL,2017,M04,2017 Apr,5086
JTS000000000000000TSL,2017,M05,2017 May,5297
JTS000000000000000TSL,2017,M06,2017 Jun,5440
JTS000000000000000TSL,2017,M07,2017 Jul,5297
JTS000000000000000TSL,2017,M08,2017 Aug,5393
JTS000000000000000TSL,2017,M09,2017 Sep,5413
JTS000000000000000TSL,2017,M10,2017 Oct,5356
JTS000000000000000TSL,2017,M11,2017 Nov,5259
JTS000000000000000TSL,2017,M12,2017 Dec,5165
JTS000000000000000TSL,2018,M01,2018 Jan,5369
JTS000000000000000TSL,2018,M02,2018 Feb,5289
JTS000000000000000TSL,2018,M03,2018 Mar,5468
JTS000000000000000TSL,2018,M04,2018 Apr,5442
JTS000000000000000TSL,2018,M05,2018 May,5502
JTS000000000000000TSL,2018,M06,2018 Jun,5553
JTS000000000000000TSL,2018,M07,2018 Jul,5578
JTS000000000000000TSL,2018,M08,2018 Aug,5635
JTS000000000000000TSL,2018,M09,2018 Sep,5539
JTS000000000000000TSL,2018,M10,2018 Oct,5613
JTS000000000000000TSL,2018,M11,2018 Nov,5683
JTS000000000000000TSL,2018,M12,2018 Dec,5515
JTS000000000000000TSL,2019,M01,2019 Jan,5511
JTS000000000000000TSL,2019,M02,2019 Feb,5664
JTS000000000000000TSL,2019,M03,2019 Mar,5575
JTS000000000000000TSL,2019,M04,2019 Apr,5761
JTS000000000000000TSL,2019,M05,2019 May,5571
JTS000000000000000TSL,2019,M06,2019 Jun,5613
JTS000000000000000TSL,2019,M07,2019 Jul,5797
JTS000000000000000TSL,2019,M08,2019 Aug,5722
JTS000000000000000TSL,2019,M09,2019 Sep,5777
JTS000000000000000TSL,2019,M10,2019 Oct,5566
JTS000000000000000TSL,2019,M11,2019 Nov,5644
JTS000000000000000TSL,2019,M12,2019 Dec,5793
JTS000000000000000TSL,2020,M01,2020 Jan,5714
JTS000000000000000TSL,2020,M02,2020 Feb,5715
JTS000000000000000TSL,2020,M03,2020 Mar,16308
JTS000000000000000TSL,2020,M04,2020 Apr,11782
JTS000000000000000TSL,2020,M05,2020 May,4618
JTS000000000000000TSL,2020,M06,2020 Jun,5180
JTS000000000000000TSL,2020,M07,2020 Jul,5392
JTS000000000000000TSL,2020,M08,2020 Aug,4901
JTS000000000000000TSL,2020,M09,2020 Sep,5235
JTS000000000000000TSL,2020,M10,2020 Oct,5427
JTS000000000000000TSL,2020,M11,2020 Nov,5744
JTS000000000000000TSL,2020,M12,2020 Dec,5582
JTS000000000000000TSL,2021,M01,2021 Jan,5323
JTS000000000000000TSL,2021,M02,2021 Feb,5429
JTS000000000000000TSL,2021,M03,2021 Mar,5436
JTS000000000000000TSL,2021,M04,2021 Apr,5803
JTS000000000000000TSL,2021,M05,2021 May,5330
JTS000000000000000TSL,2021,M06,2021 Jun,5612
JTS000000000000000TSL,2021,M07,2021 Jul,5792
JTS000000000000000TSL,2021,M08,2021 Aug,6032
JTS000000000000000TSL,2021,M09,2021 Sep,6147
JTS000000000000000TSL,2021,M10,2021 Oct,5891
JTS000000000000000TSL,2021,M11,2021 Nov,6273
